ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerID,CustomerName,Address,City,Region,PostalCode,Country,Salesperson,OrderID,OrderDate,RequiredDate,ShippedDate,ShipperName,ProductID,ProductName,UnitPrice,Quantity,Discount,ExtendedPrice,Freight
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,0,10885,1998-02-12 00:00:00.000,1998-03-12 00:00:00.000,1998-02-18 00:00:00.000,Federal Shipping,24,Guaraná Fantástica,4.5,12,0.0,54.0,5.64
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,0,10885,1998-02-12 00:00:00.000,1998-03-12 00:00:00.000,1998-02-18 00:00:00.000,Federal Shipping,70,Outback Lager,15.0,30,0.0,450.0,5.64
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,0,10885,1998-02-12 00:00:00.000,1998-03-12 00:00:00.000,1998-02-18 00:00:00.000,Federal Shipping,77,Original Frankfurter grüne Soße,13.0,25,0.0,325.0,5.64
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10886,1998-02-13 00:00:00.000,1998-03-13 00:00:00.000,1998-03-02 00:00:00.000,Speedy Express,10,Ikura,31.0,70,0.0,2170.0,4.99
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10886,1998-02-13 00:00:00.000,1998-03-13 00:00:00.000,1998-03-02 00:00:00.000,Speedy Express,31,Gorgonzola Telino,12.5,35,0.0,437.5,4.99
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10886,1998-02-13 00:00:00.000,1998-03-13 00:00:00.000,1998-03-02 00:00:00.000,Speedy Express,77,Original Frankfurter grüne Soße,13.0,40,0.0,520.0,4.99
Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,GALED,Galería del gastrónomo,"Rambla de Cataluña, 23",Barcelona,,08022,Spain,0,10887,1998-02-13 00:00:00.000,1998-03-13 00:00:00.000,1998-02-16 00:00:00.000,Federal Shipping,25,NuNuCa Nuß-Nougat-Creme,14.0,5,0.0,70.0,1.25
Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,GODOS,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,0,10888,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-23 00:00:00.000,United Package,2,Chang,19.0,20,0.0,380.0,51.87
Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,GODOS,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,0,10888,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-23 00:00:00.000,United Package,68,Scottish Longbreads,12.5,18,0.0,225.0,51.87
Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,RATTC,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,0,10889,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-23 00:00:00.000,Federal Shipping,11,Queso Cabrales,21.0,40,0.0,840.0,280.61
Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,RATTC,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,0,10889,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-23 00:00:00.000,Federal Shipping,38,Côte de Blaye,263.5,40,0.0,10540.0,280.61
Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,DUMON,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,0,10890,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-18 00:00:00.000,Speedy Express,17,Alice Mutton,39.0,15,0.0,585.0,32.76
Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,DUMON,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,0,10890,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-18 00:00:00.000,Speedy Express,34,Sasquatch Ale,14.0,10,0.0,140.0,32.76
Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,DUMON,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,0,10890,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-18 00:00:00.000,Speedy Express,41,Jack's New England Clam Chowder,9.65,14,0.0,135.1,32.76
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10891,1998-02-17 00:00:00.000,1998-03-17 00:00:00.000,1998-02-19 00:00:00.000,United Package,30,Nord-Ost Matjeshering,25.89,15,0.05,368.9325,20.37
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,0,10892,1998-02-17 00:00:00.000,1998-03-17 00:00:00.000,1998-02-19 00:00:00.000,United Package,59,Raclette Courdavault,55.0,40,0.05,2090.0,120.27
Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,KOENE,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,0,10893,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,United Package,8,Northwoods Cranberry Sauce,40.0,30,0.0,1200.0,77.78
Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,KOENE,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,0,10893,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,United Package,24,Guaraná Fantástica,4.5,10,0.0,45.0,77.78
Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,KOENE,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,0,10893,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,United Package,29,Thüringer Rostbratwurst,123.79,24,0.0,2970.96,77.78
Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,KOENE,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,0,10893,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,United Package,30,Nord-Ost Matjeshering,25.89,35,0.0,906.1500000000001,77.78
Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,KOENE,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,0,10893,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,United Package,36,Inlagd Sill,19.0,20,0.0,380.0,77.78
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10894,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,Speedy Express,13,Konbu,6.0,28,0.05,159.6,116.13
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10894,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,Speedy Express,69,Gudbrandsdalsost,36.0,50,0.05,1710.0000000000002,116.13
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10894,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,Speedy Express,75,Rhönbräu Klosterbier,7.75,120,0.05,883.5000000000001,116.13
Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,0,10895,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-23 00:00:00.000,Speedy Express,24,Guaraná Fantástica,4.5,110,0.0,495.0,162.75
Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,0,10895,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-23 00:00:00.000,Speedy Express,39,Chartreuse verte,18.0,45,0.0,810.0,162.75
Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,0,10895,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-23 00:00:00.000,Speedy Express,40,Boston Crab Meat,18.4,91,0.0,1674.4,162.75
Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,0,10895,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-23 00:00:00.000,Speedy Express,60,Camembert Pierrot,34.0,100,0.0,3400.0,162.75
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,0,10896,1998-02-19 00:00:00.000,1998-03-19 00:00:00.000,1998-02-27 00:00:00.000,Federal Shipping,45,Rogede sild,9.5,15,0.0,142.5,32.45
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,0,10896,1998-02-19 00:00:00.000,1998-03-19 00:00:00.000,1998-02-27 00:00:00.000,Federal Shipping,56,Gnocchi di nonna Alice,38.0,16,0.0,608.0,32.45
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10897,1998-02-19 00:00:00.000,1998-03-19 00:00:00.000,1998-02-25 00:00:00.000,United Package,29,Thüringer Rostbratwurst,123.79,80,0.0,9903.2,603.54
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10897,1998-02-19 00:00:00.000,1998-03-19 00:00:00.000,1998-02-25 00:00:00.000,United Package,30,Nord-Ost Matjeshering,25.89,36,0.0,932.04,603.54
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,0,10898,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-03-06 00:00:00.000,United Package,13,Konbu,6.0,5,0.0,30.0,1.27
LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILAS,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,0,10899,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-02-26 00:00:00.000,Federal Shipping,39,Chartreuse verte,18.0,8,0.15,122.39999999999999,1.21
Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,WELLI,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,0,10900,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-03-04 00:00:00.000,United Package,70,Outback Lager,15.0,3,0.25,33.75,1.66
HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILAA,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,0,10901,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-02-26 00:00:00.000,Speedy Express,41,Jack's New England Clam Chowder,9.65,30,0.0,289.5,62.09
HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILAA,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,0,10901,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-02-26 00:00:00.000,Speedy Express,71,Flotemysost,21.5,30,0.0,645.0,62.09
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,0,10902,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-03-03 00:00:00.000,Speedy Express,55,Pâté chinois,24.0,30,0.15,612.0,44.15
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,0,10902,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-03-03 00:00:00.000,Speedy Express,62,Tarte au sucre,49.3,6,0.15,251.42999999999995,44.15
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10903,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-03-04 00:00:00.000,Federal Shipping,13,Konbu,6.0,40,0.0,240.0,36.71
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10903,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-03-04 00:00:00.000,Federal Shipping,65,Louisiana Fiery Hot Pepper Sauce,21.05,21,0.0,442.05000000000007,36.71
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10903,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-03-04 00:00:00.000,Federal Shipping,68,Scottish Longbreads,12.5,20,0.0,250.0,36.71
White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,WHITC,White Clover Markets,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,0,10904,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-02-27 00:00:00.000,Federal Shipping,58,Escargots de Bourgogne,13.25,15,0.0,198.75,162.95
White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,WHITC,White Clover Markets,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,0,10904,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-02-27 00:00:00.000,Federal Shipping,62,Tarte au sucre,49.3,35,0.0,1725.5,162.95
Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,WELLI,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,0,10905,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-03-06 00:00:00.000,United Package,1,Chai,18.0,20,0.05,342.0,13.72
Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,WOLZA,Wolski  Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,0,10906,1998-02-25 00:00:00.000,1998-03-11 00:00:00.000,1998-03-03 00:00:00.000,Federal Shipping,61,Sirop d'érable,28.5,15,0.0,427.50000000000006,26.29
Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,SPECD,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,0,10907,1998-02-25 00:00:00.000,1998-03-25 00:00:00.000,1998-02-27 00:00:00.000,Federal Shipping,75,Rhönbräu Klosterbier,7.75,14,0.0,108.5,9.19
Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,REGGC,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,0,10908,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-06 00:00:00.000,United Package,7,Uncle Bob's Organic Dried Pears,30.0,20,0.05,570.0,32.96
Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,REGGC,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,0,10908,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-06 00:00:00.000,United Package,52,Filo Mix,7.0,14,0.05,93.1,32.96
Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SANTG,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,0,10909,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-10 00:00:00.000,United Package,7,Uncle Bob's Organic Dried Pears,30.0,12,0.0,360.0,53.05
Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SANTG,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,0,10909,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-10 00:00:00.000,United Package,16,Pavlova,17.45,15,0.0,261.75,53.05
Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SANTG,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,0,10909,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-10 00:00:00.000,United Package,41,Jack's New England Clam Chowder,9.65,5,0.0,48.25,53.05
Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,WILMK,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,0,10910,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-04 00:00:00.000,Federal Shipping,19,Teatime Chocolate Biscuits,9.2,12,0.0,110.39999999999999,38.11
Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,WILMK,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,0,10910,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-04 00:00:00.000,Federal Shipping,49,Maxilaku,20.0,10,0.0,200.0,38.11
Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,WILMK,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,0,10910,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-04 00:00:00.000,Federal Shipping,61,Sirop d'érable,28.5,5,0.0,142.5,38.11
Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,GODOS,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,0,10911,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-05 00:00:00.000,Speedy Express,1,Chai,18.0,10,0.0,180.0,38.19
Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,GODOS,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,0,10911,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-05 00:00:00.000,Speedy Express,17,Alice Mutton,39.0,12,0.0,468.0,38.19
Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,GODOS,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,0,10911,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-05 00:00:00.000,Speedy Express,67,Laughing Lumberjack Lager,14.0,15,0.0,210.0,38.19
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10912,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-18 00:00:00.000,United Package,11,Queso Cabrales,21.0,40,0.25,630.0,580.91
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10912,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-18 00:00:00.000,United Package,29,Thüringer Rostbratwurst,123.79,60,0.25,5570.55,580.91
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,0,10913,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-04 00:00:00.000,Speedy Express,4,Chef Anton's Cajun Seasoning,22.0,30,0.25,495.0,33.05
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,0,10913,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-04 00:00:00.000,Speedy Express,33,Geitost,2.5,40,0.25,75.0,33.05
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,0,10913,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-04 00:00:00.000,Speedy Express,58,Escargots de Bourgogne,13.25,15,0.0,198.75,33.05
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,0,10914,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-02 00:00:00.000,Speedy Express,71,Flotemysost,21.5,25,0.0,537.5,21.19
Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,0,10915,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-02 00:00:00.000,United Package,17,Alice Mutton,39.0,10,0.0,390.0,3.51
Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,0,10915,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-02 00:00:00.000,United Package,33,Geitost,2.5,30,0.0,75.0,3.51
Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,0,10915,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-02 00:00:00.000,United Package,54,Tourtière,7.45,10,0.0,74.5,3.51
Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,RANCH,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,0,10916,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-09 00:00:00.000,United Package,16,Pavlova,17.45,6,0.0,104.69999999999999,63.77
Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,RANCH,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,0,10916,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-09 00:00:00.000,United Package,32,Mascarpone Fabioli,32.0,6,0.0,192.0,63.77
Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,RANCH,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,0,10916,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-09 00:00:00.000,United Package,57,Ravioli Angelo,19.5,20,0.0,390.0,63.77
Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,ROMEY,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,0,10917,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-11 00:00:00.000,United Package,30,Nord-Ost Matjeshering,25.89,1,0.0,25.89,8.29
Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,ROMEY,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,0,10917,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-11 00:00:00.000,United Package,60,Camembert Pierrot,34.0,10,0.0,340.0,8.29
Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,0,10918,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-11 00:00:00.000,Federal Shipping,1,Chai,18.0,60,0.25,810.0,48.83
Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,0,10918,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-11 00:00:00.000,Federal Shipping,60,Camembert Pierrot,34.0,25,0.25,637.5,48.83
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,0,10919,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-04 00:00:00.000,United Package,16,Pavlova,17.45,24,0.0,418.79999999999995,19.8
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,0,10919,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-04 00:00:00.000,United Package,25,NuNuCa Nuß-Nougat-Creme,14.0,24,0.0,336.0,19.8
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,0,10919,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-04 00:00:00.000,United Package,40,Boston Crab Meat,18.4,20,0.0,368.0,19.8
Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,AROUT,Around the Horn,120 Hanover Sq.,London,,WA1 1DP,UK,0,10920,1998-03-03 00:00:00.000,1998-03-31 00:00:00.000,1998-03-09 00:00:00.000,United Package,50,Valkoinen suklaa,16.25,24,0.0,390.0,29.61
Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,0,10921,1998-03-03 00:00:00.000,1998-04-14 00:00:00.000,1998-03-09 00:00:00.000,Speedy Express,35,Steeleye Stout,18.0,10,0.0,180.0,176.48
Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,0,10921,1998-03-03 00:00:00.000,1998-04-14 00:00:00.000,1998-03-09 00:00:00.000,Speedy Express,63,Vegie-spread,43.9,40,0.0,1755.9999999999998,176.48
